GeneID,Ensembl_ID,CPM_TUMOR,CPM_SPLEEN
TMEM178B,ENSG00000261115,1.413253349,0.83082324
ZNF865,ENSG00000261221,10.19561344,13.82187754
BOP1,ENSG00000261236,48.25250719,34.51692916
PYCARD-AS1,ENSG00000261359,3.028400033,4.078586815
MANEA-DT,ENSG00000261366,7.369106746,18.95787575
PECAM1,ENSG00000261371,47.14209384,65.10633027
TMEM202-AS1,ENSG00000261423,3.634080039,4.00305743
LINC01003,ENSG00000261455,18.57418687,23.33858011
BOLA2-SMG1P6,ENSG00000261740,43.30612047,32.77975329
LINC00662,ENSG00000261824,8.782360095,15.71011218
CLK2,ENSG00000261893,38.76352042,48.18774793
MMP25-AS1,ENSG00000261971,23.62152025,61.85856669
TAS2R14,ENSG00000261984,0.504733339,1.737175866
GATAD2B,ENSG00000261992,51.17996055,65.78609474
DLGAP1-AS2,ENSG00000262001,1.81704002,1.963764022
TAS2R30,ENSG00000262111,0.302840003,1.66164648
ATP23,ENSG00000262145,28.56790697,28.47457832
CES1,ENSG00000262243,0.605680007,9.290114412
CORO7,ENSG00000262246,8.07573342,24.84916782
PTPRC,ENSG00000262418,1759.500419,2371.547174
INTS3,ENSG00000262826,23.01584025,32.70422391
LSM14A,ENSG00000262860,179.6850686,207.70581
ZNF234,ENSG00000263002,4.845440052,10.87623151
SLC27A3,ENSG00000263163,24.83288027,34.13928223
CTSO,ENSG00000263238,6.359640069,5.891292066
KRT23,ENSG00000263309,2.624613362,0
TAPT1-AS1,ENSG00000263327,1.211360013,4.607292513
SRSF8,ENSG00000263465,52.69416057,61.93409608
FAM72C,ENSG00000263513,1.514200016,2.265881564
IKBKE,ENSG00000263528,54.00646725,87.16091082
NBPF11,ENSG00000263956,11.70981346,13.36870123
ZNF236-DT,ENSG00000264278,15.54578683,16.76752357
DYNLL2,ENSG00000264364,44.92126715,69.48703463
OTUD7B,ENSG00000264522,12.92117347,18.2025819
TTC39C-AS1,ENSG00000264745,1.110413345,1.888234637
RBM8A,ENSG00000265241,356.3417372,279.7608438
TIMM23,ENSG00000265354,92.971881,72.35715127
RNF115,ENSG00000265491,73.8929608,89.72890993
RARA-AS1,ENSG00000265666,2.624613362,1.208470167
LINC01970,ENSG00000265692,2.119880023,0.906352626
SEC22B,ENSG00000265808,60.97178732,73.2635039
FSBP,ENSG00000265817,6.056800065,3.247763575
TXNIP,ENSG00000265972,128.3032147,799.7051333
SRGAP2,ENSG00000266028,58.34717396,78.85267842
NDUFV2-AS1,ENSG00000266053,19.78554688,10.12093765
NBPF15,ENSG00000266338,25.64045361,32.47763575
SNHG25,ENSG00000266402,1.716093352,1.359528938
NCOA4,ENSG00000266412,149.5020149,175.6813506
MRPS21,ENSG00000266472,297.9945632,262.3135557
MYO15B,ENSG00000266714,4.845440052,15.03034771
AARSD1,ENSG00000266967,29.77926699,25.15128536
ZNF850,ENSG00000267041,2.018933355,1.586117095
ASB16-AS1,ENSG00000267080,14.23348015,17.90046435
ILF3-DT,ENSG00000267100,26.75086696,36.10304625
LINC01775,ENSG00000267201,1.917986687,1.888234637
MAP3K14-AS1,ENSG00000267278,9.287093434,3.398822346
RNFT1-DT,ENSG00000267302,5.148280056,2.794587262
SNHG22,ENSG00000267322,3.432186704,8.383761786
MIR497HG,ENSG00000267532,38.25878708,34.89457608
FDX2,ENSG00000267673,7.470053414,6.873174077
ZNF224,ENSG00000267680,17.56472019,32.77975329
EDDM13,ENSG00000267710,0.90852001,1.963764022
LIN37,ENSG00000267796,19.78554688,22.28116871
NDUFA7,ENSG00000267855,64.5049207,54.15456938
MZF1-AS1,ENSG00000267858,4.239760046,4.229645586
CARD8-AS1,ENSG00000268001,28.36601364,48.94304178
NBPF12,ENSG00000268043,10.90224012,20.54399285
NAPA-AS1,ENSG00000268061,12.01265346,10.49858458
FAM156A,ENSG00000268350,2.725560029,4.984939441
A1BG-AS1,ENSG00000268895,8.98425343,8.761408714
LINC00528,ENSG00000269220,2.725560029,5.211527597
ZSCAN16-AS1,ENSG00000269293,38.05689374,55.28751016
MAGIX,ENSG00000269313,4.239760046,2.265881564
IKBKG,ENSG00000269335,73.69106746,96.22443708
ZNF587B,ENSG00000269343,1.211360013,2.416940335
PTOV1-AS2,ENSG00000269352,0.807573342,2.114822793
RAB11B-AS1,ENSG00000269386,7.066266743,6.344468379
TMEM185A,ENSG00000269556,29.27453365,29.6075191
NBPF9,ENSG00000269713,12.31549347,8.308232401
SLC25A53,ENSG00000269743,14.63726682,25.30234413
KCNQ1OT1,ENSG00000269821,7.671946749,9.441173183
SNHG8,ENSG00000269893,134.4609615,102.9465524
MIR222HG,ENSG00000270069,11.20508012,7.024232848
TERC,ENSG00000270141,1.009466678,1.963764022
POC1B-AS1,ENSG00000270344,2.523666694,6.117880222
HMGN3-AS1,ENSG00000270362,1.514200016,1.586117095
NBPF14,ENSG00000270629,39.36920042,53.09715798
RPS10-NUDT3,ENSG00000270800,18.87702687,8.006114859
LPP-AS2,ENSG00000270959,3.028400033,1.888234637
SRXN1,ENSG00000271303,10.29656011,9.063526256
NBPF19,ENSG00000271383,26.85181362,57.10021541
NBPF10,ENSG00000271425,8.580466759,13.44423061
LIX1L,ENSG00000271601,59.55853398,83.23338278
ATP2B1-AS1,ENSG00000271614,23.72246692,36.48069318
LINC01215,ENSG00000271856,5.753960062,12.08470167
LINC01954,ENSG00000271952,0.100946668,1.737175866
ANKRD34A,ENSG00000272031,1.211360013,2.643528491
NFYC-AS1,ENSG00000272145,2.018933355,3.851998659
IER3-AS1,ENSG00000272273,0.807573342,1.737175866
LINC02084,ENSG00000272282,1.211360013,13.67081877
NUDT3,ENSG00000272325,60.26516065,71.75291619
KMT2B,ENSG00000272333,49.26197386,96.29996646
POM121C,ENSG00000272391,55.01593393,80.21220736
CD24,ENSG00000272398,16.65620018,0.151058771
ZNF595,ENSG00000272602,1.81704002,2.039293407
NDUFA6,ENSG00000272765,330.6003369,276.1354333
DCP1A,ENSG00000272886,44.82032048,38.67104536
SMDT1,ENSG00000272901,220.7703624,314.7309492
SNURF,ENSG00000273173,2.018933355,1.737175866
NAP1L4,ENSG00000273562,300.1144432,295.6975441
LENG9,ENSG00000273574,4.542600049,6.419997764
B2M,ENSG00000273686,14779.60163,17226.44012
CDKN1C,ENSG00000273707,2.119880023,1.435058324
DDX24,ENSG00000273761,260.2405095,244.4130914
SMN2,ENSG00000273772,2.220826691,4.909410055
OCLN,ENSG00000273814,2.018933355,1.66164648
USP27X,ENSG00000273820,0.201893336,1.888234637
LRRC56,ENSG00000273831,1.110413345,1.963764022
RASSF7,ENSG00000273859,59.86137398,89.50232177
FAM83H,ENSG00000273889,1.413253349,1.812705251
NOL12,ENSG00000273899,47.94966718,56.1183334
TNFRSF14,ENSG00000273936,154.7512417,205.5154578
PTPRK,ENSG00000273993,3.230293368,3.247763575
SYNRG,ENSG00000274047,134.9656948,280.591667
CASTOR2,ENSG00000274070,9.186146766,7.703997317
MYOM2,ENSG00000274137,4.138813378,3.474351731
RILP,ENSG00000274145,16.45430684,13.59528938
NATD1,ENSG00000274180,1.917986687,6.722115306
SOCS7,ENSG00000274229,5.148280056,6.344468379
CCL5,ENSG00000274233,3825.979655,4375.34177
SYNGAP1-AS1,ENSG00000274259,1.81704002,3.172234189
SCRIB,ENSG00000274287,13.02212014,13.51976
DECR2,ENSG00000274296,4.94638672,3.32329296
GOLGA6L9,ENSG00000274320,1.81704002,1.66164648
LRRC37A2,ENSG00000274332,5.350173391,8.232703015
ZNF658,ENSG00000274349,1.312306681,2.870116648
ZNF707,ENSG00000274352,6.76342674,9.516702568
DLG5,ENSG00000274429,1.81704002,3.096704804
PRPF8,ENSG00000274442,159.4957351,223.566981
PHLDA2,ENSG00000274538,38.25878708,11.85811352
NMRAL1,ENSG00000274684,47.84872052,61.63197854
ZNF100,ENSG00000274746,15.94957351,13.29317184
TRBV12-3,ENSG00000274752,107.1044145,90.86185071
CISD3,ENSG00000274768,138.4988282,155.0618284
NOMO1,ENSG00000274779,8.176680088,10.27199642
PHRF1,ENSG00000274780,39.7729871,46.82821899
BDP1,ENSG00000274803,185.640922,232.2528603
NPHP3-ACAD11,ENSG00000274810,0.90852001,1.66164648
PARN,ENSG00000274829,55.82350727,44.86445496
MRM1,ENSG00000274853,8.176680088,9.894349496
DDT,ENSG00000275003,135.8742148,159.895709
ZNF280B,ENSG00000275004,2.826506697,3.172234189
METRNL,ENSG00000275031,94.88986769,21.8279924
PPP4R3B,ENSG00000275052,90.24632097,128.0223084
NUDT18,ENSG00000275074,19.88649355,22.80987441
LPCAT1,ENSG00000275079,23.01584025,45.31763128
GGNBP2,ENSG00000275099,129.0098414,165.2582954
ZNF2,ENSG00000275111,1.110413345,4.229645586
THEMIS,ENSG00000275122,162.8269751,246.9055611
TRBV12-5,ENSG00000275158,10.29656011,20.54399285
TSEN34,ENSG00000275165,18.4732402,29.45646033
AKT3,ENSG00000275199,26.64992029,37.16045765
IFI27,ENSG00000275214,6.662480072,0.528705698
TLCD2,ENSG00000275246,0.201893336,2.039293407
YTHDC1,ENSG00000275272,137.5903082,172.5846458
FAM120B,ENSG00000275333,33.00956036,49.01857117
SMN1,ENSG00000275349,4.239760046,5.589174524
DHRS11,ENSG00000275397,5.249226723,2.190352178
NLRP2,ENSG00000275399,4.744493385,4.305174971
LENG8-AS1,ENSG00000275470,3.1293467,6.873174077
EPHB6,ENSG00000275482,13.52685348,16.99411173
LINC01730,ENSG00000275491,0.706626674,2.416940335
PDXDC1,ENSG00000275498,52.18942723,65.55950658
PIGW,ENSG00000275600,4.643546717,3.776469273
LRRC37A3,ENSG00000275621,2.321773358,3.474351731
NAPEPLD,ENSG00000275723,8.378573424,19.41105206
KLF13,ENSG00000275746,164.6440151,297.2836612
ARL17B,ENSG00000275748,3.028400033,5.060468826
TRBV10-3,ENSG00000275791,38.15784041,45.54421943
SMARCB1,ENSG00000275837,139.0035615,97.58396602
MLLT6,ENSG00000275851,47.94966718,92.22137965
KANSL1,ENSG00000275867,88.22738762,168.2794708
PSMB3,ENSG00000275903,443.3577648,380.3659852
NDE1,ENSG00000275911,65.61533404,99.2456125
KIR3DX1,ENSG00000275918,4.340706713,22.65881564
DUSP14,ENSG00000275932,12.92117347,12.91552491
WDR81,ENSG00000276021,6.662480072,17.74940558
UHRF1,ENSG00000276043,88.12644095,46.67716022
NAIP,ENSG00000276068,5.148280056,14.95481832
CCL23,ENSG00000276114,9.89277344,4.456233742
FUT8-AS1,ENSG00000276116,7.671946749,4.607292513
SLC22A18,ENSG00000276130,17.96850686,26.20869676
LAIR1,ENSG00000276163,19.48270688,64.57762457
RNH1,ENSG00000276230,189.275002,139.4272456
PIK3R6,ENSG00000276231,4.542600049,3.096704804
TFPT,ENSG00000276296,61.07273399,73.64115083
ZNF623,ENSG00000276340,9.791826772,15.71011218
TBC1D3L,ENSG00000276349,1.211360013,2.49246972
TRBV13,ENSG00000276405,29.17358698,38.36892782
PRPF31,ENSG00000276421,91.15484098,73.03691574
TAF9,ENSG00000276463,89.43874763,68.0519763
SLC12A7,ENSG00000276482,9.085200098,22.13010994
APBA2,ENSG00000276495,1.312306681,4.909410055
APBA1,ENSG00000276497,1.312306681,2.945646033
IRF7,ENSG00000276561,100.6438278,66.46585921
TRBV11-3,ENSG00000276597,11.20508012,21.67693363
RAD17,ENSG00000276618,31.49536034,35.57434055
PYCR3,ENSG00000276657,7.167213411,5.815762681
LENG8,ENSG00000276681,92.16430766,116.7684299
CEP170,ENSG00000276725,36.6436404,18.73128759
KIF5C,ENSG00000276734,44.01274714,21.67693363
CWC25,ENSG00000276761,65.91817404,83.45997094
TC2N,ENSG00000276776,74.90242747,320.5467119
FAN1,ENSG00000276787,7.470053414,8.081644245
ARHGAP27,ENSG00000276836,37.55216041,54.00351061
TUBGCP5,ENSG00000276856,16.75714685,16.76752357
IFI27L2,ENSG00000276879,335.3448303,312.3140089
IFI27L1,ENSG00000276880,41.89286712,23.26305072
GTF2H2,ENSG00000276910,19.07892021,21.75246301
PDCD1,ENSG00000276977,117.9057079,70.46891664
RMRP,ENSG00000277027,26.24613362,27.34163754
B3GNTL1,ENSG00000277033,15.3438935,20.09081653
OPRL1,ENSG00000277044,2.220826691,0.906352626
MTMR10,ENSG00000277086,6.76342674,12.16023106
PLEKHM1,ENSG00000277111,32.50482702,55.81621586
LILRB1,ENSG00000277134,7.369106746,34.59245854
MARF1,ENSG00000277140,37.95594708,60.95221407
BTBD7,ENSG00000277222,28.66885364,45.24210189
HLA-DRA,ENSG00000277263,652.7211537,407.3299758
OTUB2,ENSG00000277276,5.753960062,3.700939888
HERC2,ENSG00000277278,63.89924069,88.59596915
PIP4K2B,ENSG00000277292,17.56472019,26.05763798
EPOP,ENSG00000277303,5.047333388,2.190352178
NCR1,ENSG00000277334,11.20508012,8.685879328
LAIR2,ENSG00000277335,118.4104413,165.7114717
TJP1,ENSG00000277401,3.028400033,0
LENG1,ENSG00000277457,30.990627,51.28445273
DDX52,ENSG00000277594,51.17996055,56.04280401
TIMM22,ENSG00000277649,33.91808037,34.89457608
TRAC,ENSG00000277734,245.199456,371.6801059
MROH6,ENSG00000277781,2.321773358,3.247763575
TMC4,ENSG00000277789,1.413253349,4.758351284
PRH1,ENSG00000277823,8.07573342,11.55599598
LINC02391,ENSG00000277851,0.706626674,1.586117095
CCDC125,ENSG00000277868,14.23348015,14.35058324
SPC25,ENSG00000277909,35.33133371,32.93081206
MRPL45,ENSG00000277936,41.38813378,35.04563485
CCL4,ENSG00000277943,1267.082574,423.3422055
RTP5,ENSG00000277949,0.807573342,3.549881117
TIGD5,ENSG00000278016,10.19561344,9.592231954
TRBV7-9,ENSG00000278030,150.713375,70.61997541
LY6E,ENSG00000278032,788.7972618,664.3564745
ZNF251,ENSG00000278062,6.561533404,10.64964335
NOMO3,ENSG00000278087,1.615146684,4.380704357
ZNF8,ENSG00000278129,5.350173391,9.969878881
TSC22D1-AS1,ENSG00000278156,2.321773358,1.057411396
NSF,ENSG00000278174,30.990627,47.13033653
GLIDR,ENSG00000278175,10.59940011,5.589174524
ABCC1,ENSG00000278183,59.55853398,57.62892111
TRIM69,ENSG00000278211,72.37876078,85.42373496
CLN8,ENSG00000278220,11.00318679,14.50164201
NDUFA3,ENSG00000278365,217.540069,243.2046212
MYO19,ENSG00000278372,23.21773358,27.49269631
RRN3,ENSG00000278494,40.3786671,45.09104312
ACACA,ENSG00000278540,15.14200016,22.80987441
SLC43A2,ENSG00000278550,7.268160078,3.247763575
CEACAM21,ENSG00000278565,22.81394691,35.42328178
CCL3,ENSG00000278567,366.739244,54.98539262
C11orf98,ENSG00000278615,134.2590681,155.5905341
ASB2,ENSG00000278693,17.86756019,13.51976
NKILA,ENSG00000278709,2.624613362,0
GSDMD,ENSG00000278718,146.0698282,168.3550002
ABR,ENSG00000278741,33.00956036,59.97033206
LRRC37A,ENSG00000278742,0.706626674,4.229645586
TBCD,ENSG00000278759,79.24313419,57.55339172
LINC00624,ENSG00000278811,1.009466678,2.190352178
CEP83-DT,ENSG00000278916,2.018933355,1.510587709
SND1-IT1,ENSG00000279078,2.624613362,3.247763575
TSTD3,ENSG00000279170,9.690880105,12.38681922
AK6,ENSG00000279247,40.0758271,39.42633921
ZNF43,ENSG00000279566,10.39750678,16.31434726
TAMM41,ENSG00000279643,27.65938697,31.64681251
RASA3,ENSG00000280477,26.75086696,106.4964335
CACFD1,ENSG00000280479,4.845440052,1.132940782
LINC01480,ENSG00000280540,10.29656011,3.32329296
FBL,ENSG00000280548,179.8869619,148.7928894
ZNF780A,ENSG00000280568,15.44484017,23.26305072
VPS11,ENSG00000280616,24.32814693,30.21175419
SURF1,ENSG00000280627,71.16740077,82.55361831
THRIL,ENSG00000280634,2.018933355,1.132940782
CCDC163,ENSG00000280670,5.552066727,7.099762233
BORCS5,ENSG00000280689,78.83934752,56.87362725
SH3PXD2A-AS1,ENSG00000280693,1.514200016,1.057411396
REXO4,ENSG00000280706,30.88968033,37.68916335
LINC01943,ENSG00000280721,71.97497411,37.68916335
ENTPD3-AS1,ENSG00000280739,11.20508012,12.00917229
AP2A2,ENSG00000280759,28.76980031,39.19975106
PAGR1,ENSG00000280789,67.6342674,73.03691574
LINC00294,ENSG00000280798,4.138813378,9.365643797
GSEC,ENSG00000280832,7.873840085,9.969878881
RPL7A,ENSG00000280858,2856.689751,2470.943845
CTBP1-AS,ENSG00000280927,7.066266743,7.703997317
SURF4,ENSG00000280951,233.9943759,177.6451146
DUSP16,ENSG00000280962,33.71618703,24.09387396
RPS4Y2,ENSG00000280969,1.514200016,0.151058771
LINC00921,ENSG00000281005,2.725560029,7.099762233
MED22,ENSG00000281022,6.864373407,10.49858458
SURF2,ENSG00000281024,44.82032048,49.16962994
ATG16L1,ENSG00000281089,29.67832032,72.96138636
TRG-AS1,ENSG00000281103,38.46068041,91.16396825
FCGBP,ENSG00000281123,2.624613362,1.963764022
SLC2A6,ENSG00000281165,6.359640069,5.740233295
MLXIP,ENSG00000281178,21.9054269,25.60446167
TNFRSF14-AS1,ENSG00000281197,9.690880105,15.48352402
PSMC4,ENSG00000281221,185.943762,162.6902963
ZNF35,ENSG00000281306,3.936920042,3.32329296
SURF6,ENSG00000281309,19.17986687,28.24799016
DYRK1B,ENSG00000281320,25.53950694,30.28728357
ARRDC3-AS1,ENSG00000281357,5.148280056,5.287056982
RASSF1-AS1,ENSG00000281358,3.331240036,2.794587262
ABALON,ENSG00000281376,4.239760046,5.438115753
SNHG4,ENSG00000281398,2.624613362,1.812705251
ZNF502,ENSG00000281448,0.706626674,1.888234637
SLC37A4,ENSG00000281500,24.32814693,20.84611039
SEPSECS-AS1,ENSG00000281501,10.70034678,16.23881787
ZNF546,ENSG00000281526,2.321773358,4.758351284
RCC2,ENSG00000281540,88.42928095,66.16374167
KANSL1-AS1,ENSG00000281569,18.7760802,29.15434279
ZNF780B,ENSG00000281601,8.782360095,16.16328849
INPP5D,ENSG00000281614,128.7070014,265.9389662
IFITM10,ENSG00000281618,15.14200016,1.435058324
ZNF852,ENSG00000281626,5.451120059,7.477409161
EBLN3P,ENSG00000281649,39.06636042,55.43856893
ZNF501,ENSG00000281661,2.523666694,3.474351731
KIAA1143,ENSG00000281665,54.81404059,60.49903776
RBM5-AS1,ENSG00000281691,1.413253349,2.416940335
RYBP,ENSG00000281766,19.78554688,16.01222972
KAT6B,ENSG00000281813,66.32196072,63.21809563
RPS6KA1,ENSG00000281877,110.9403879,155.1373577
SLC16A1,ENSG00000281917,41.08529378,25.15128536
TRBV25-1,ENSG00000281963,9.589933437,12.76446614
NPIPA1,ENSG00000281994,4.542600049,8.308232401
TRBV20-1,ENSG00000282064,305.1617766,337.7674118
KCNQ1,ENSG00000282076,3.835973375,9.969878881
PATL2,ENSG00000282077,14.94010683,42.67410279
NSMCE3,ENSG00000282130,107.5082012,76.66232624
PTPRN2,ENSG00000282185,63.59640069,54.5322163
IGHV1-3,ENSG00000282213,4.138813378,2.190352178
CAPN15,ENSG00000282214,40.27772043,38.29339843
ADAM9,ENSG00000282230,8.07573342,3.625410502
TRBV27,ENSG00000282234,108.3157745,179.3822905
TRBV14,ENSG00000282252,8.883306762,13.14211307
SLC39A11,ENSG00000282291,9.589933437,15.25693586
TRBJ1-1,ENSG00000282320,0.706626674,1.812705251
PTDSS2,ENSG00000282367,13.82969348,13.21764246
LINC02210-CRHR1,ENSG00000282456,8.580466759,11.25387843
TRBV21-1,ENSG00000282462,7.772893417,10.19646704
TRBV15,ENSG00000282497,17.56472019,20.16634592
TRBV19,ENSG00000282621,71.77308077,127.6446614
TRBV29-1,ENSG00000282628,20.39122689,42.90069094
MAP3K14,ENSG00000282637,26.75086696,34.59245854
ERICH1,ENSG00000282665,76.61852083,103.3997287
LY6E-DT,ENSG00000282681,1.81704002,1.057411396
DEAF1,ENSG00000282712,28.1641203,33.00634145
TRBV24-1,ENSG00000282730,24.32814693,120.9980755
TRBV18,ENSG00000282771,47.24304051,79.00373719
MIR22HG,ENSG00000282800,16.25241351,10.49858458
MIR210HG,ENSG00000282810,3.936920042,0.83082324
TRBV28,ENSG00000282812,71.77308077,45.16657251
ACTN4,ENSG00000282844,404.8970844,492.0739463
BISPR,ENSG00000282851,19.48270688,27.94587262
ECH1,ENSG00000282853,301.5276966,254.7606172
B3GALNT2,ENSG00000282880,16.15146684,11.32940782
E2F2,ENSG00000282899,27.45749363,36.63175195
NFKBIB,ENSG00000282905,91.35673432,67.44774122
TRBV7-2,ENSG00000282939,187.2560687,312.4650677
TCEA3,ENSG00000282941,1.413253349,3.247763575
HNRNPL,ENSG00000282947,398.335551,316.3925957
MUC20-OT1,ENSG00000282953,55.82350727,53.47480491
EIF3K,ENSG00000282986,533.9069258,627.9513107
ZNF436,ENSG00000283009,3.1293467,5.740233295
MRPS12,ENSG00000283018,114.6754146,110.121844
ZG16B,ENSG00000283056,29.98116032,14.50164201
ID3,ENSG00000283060,64.10113402,43.58045541
TRBV6-2,ENSG00000283063,57.33770729,69.1093877
SIRT2,ENSG00000283100,65.81722738,79.15479596
SARS2,ENSG00000283104,36.74458706,25.83104983
LINC01355,ENSG00000283124,0.504733339,3.32329296
EEF1B2,ENSG00000283391,812.3178354,697.8159923
NDUFS1,ENSG00000283447,61.77936067,69.41150524
INO80D,ENSG00000283510,46.94020051,58.98845005
TCAF2C,ENSG00000283528,2.321773358,4.682821899
LINC02341,ENSG00000283554,11.00318679,2.341410949
GOLGA8N,ENSG00000283589,2.725560029,8.383761786
ZDBF2,ENSG00000283649,29.77926699,7.930585474
KIR2DL3,ENSG00000283702,6.258693401,6.419997764
KIR3DL1,ENSG00000283729,0.403786671,2.870116648
SMCR8,ENSG00000283741,12.11360013,16.91858234
TMEM256,ENSG00000283771,170.1960818,166.4667656
MAML1,ENSG00000283780,39.36920042,54.23009876
HBP1,ENSG00000283847,53.90552058,45.31763128
NPIPB4,ENSG00000283855,4.744493385,8.006114859
NLGN2,ENSG00000283859,1.312306681,0.151058771
ZBTB4,ENSG00000283868,16.15146684,30.43834234
VPS53,ENSG00000283883,34.72565371,49.92492379
LTC4S,ENSG00000283887,25.43856027,2.190352178
TPTEP2-CSNK1E,ENSG00000283900,8.681413427,7.477409161
FGF11,ENSG00000283903,0.605680007,1.737175866
MRNIP,ENSG00000283918,10.39750678,15.71011218
CHRNB1,ENSG00000283946,15.24294683,24.3959915
RFLNB,ENSG00000283979,13.12306681,39.57739798
SLURP2,ENSG00000283992,1.312306681,0
PLSCR3,ENSG00000284009,172.2150152,152.0406529
PLCL2,ENSG00000284017,29.67832032,69.41150524
SQSTM1,ENSG00000284099,332.4173769,215.7119249
DUS4L,ENSG00000284103,8.277626756,7.477409161
EEF2K,ENSG00000284161,30.687787,28.47457832
SCO2,ENSG00000284194,28.76980031,41.08798569
NPIPB5,ENSG00000284218,17.46377352,44.56233742
TMEM102,ENSG00000284228,27.8612803,31.79787128
TOP3A,ENSG00000284238,16.55525351,23.79175642
RUFY1,ENSG00000284260,67.33142739,81.49620691
SHMT1,ENSG00000284320,44.82032048,31.72234189
TBC1D9B,ENSG00000284400,41.89286712,51.35998211
KIR2DL4,ENSG00000284457,3.432186704,0.83082324
SLC25A24,ENSG00000284468,89.2368543,121.5267812
TMEM256-PLSCR3,ENSG00000284483,3.735026707,5.135998211
MOSMO,ENSG00000284487,16.35336018,21.67693363
MIEF2,ENSG00000284495,7.671946749,6.49552715
MGAT4B,ENSG00000284501,94.48608102,71.60185742
GMPR2,ENSG00000284752,49.4638672,58.23315619
EEF1AKMT4,ENSG00000284753,6.359640069,8.15717363
CARMIL3,ENSG00000284765,7.571000082,11.48046659
TBCE,ENSG00000284770,6.359640069,10.12093765
HSF1,ENSG00000284774,107.5082012,88.8225573
PTEN,ENSG00000284792,128.9088947,182.7055834
DCAF11,ENSG00000284796,82.77626756,81.49620691
DHRS4,ENSG00000284807,60.46705399,67.14562368
ADCY4,ENSG00000284814,0.302840003,1.963764022
EPHA1,ENSG00000284816,3.331240036,1.963764022
POLR2A,ENSG00000284832,138.8016682,128.6265434
DCP1B,ENSG00000284850,23.62152025,26.96399061
DHRS1,ENSG00000284868,30.88968033,42.67410279
PSME2,ENSG00000284889,632.9356068,580.6699154
TINF2,ENSG00000284915,78.83934752,106.194316
PSME1,ENSG00000284916,718.6393278,856.276643
LRTOMT,ENSG00000284922,3.533133371,3.096704804
GCSAM,ENSG00000284925,0.90852001,4.078586815
XKR6,ENSG00000284927,10.39750678,13.06658369
ARHGEF5,ENSG00000284933,11.20508012,10.04540827
TMEM14C,ENSG00000284936,171.1046018,116.390783
MED18,ENSG00000284944,13.93064015,22.96093318
CACNA2D4,ENSG00000284953,17.16093352,24.84916782
FDFT1,ENSG00000284967,249.742056,206.3462811
AGPAT5,ENSG00000284980,72.58065412,59.2150382
RHOU,ENSG00000284984,2.422720026,22.65881564
REC8,ENSG00000285007,33.11050702,34.44139977
CHORDC1,ENSG00000285023,92.56809433,147.6599486
MTMR9,ENSG00000285032,18.06945353,25.00022659
CPSF1,ENSG00000285049,59.86137398,54.83433385
SESN2,ENSG00000285069,16.45430684,28.17246078
SLC52A2,ENSG00000285112,69.85509409,80.28773675
MTCH2,ENSG00000285121,145.9688816,126.8893676
CTSB,ENSG00000285132,277.6033363,264.8815548
RNF31,ENSG00000285152,23.82341359,22.65881564
FNBP4,ENSG00000285182,114.2716279,164.200884
RABGGTA,ENSG00000285193,38.15784041,41.541162
LTB4R2,ENSG00000285203,8.98425343,15.55905341
GCNT2,ENSG00000285222,1.81704002,6.948703463
PAK1IP1,ENSG00000285226,36.9464804,28.09693139
PCK2,ENSG00000285241,55.4197206,36.17857564
SLC39A4,ENSG00000285243,43.70990714,29.68304849
NEDD8,ENSG00000285246,357.2502572,376.9671628
IPO4,ENSG00000285248,2.826506697,2.870116648
